id,Primary_sampling_unit,Sample strata for sampling error,Country,State,Type_Resident,A_decide_health,A_decide_largepurchase,A_decide_visit,R_edu_level,R_wealth_index,R_read_news,R_listen_radio,R_watch_tv,V_hit_go_out,V_hit_ neglects,V_hit_argues,V_hit_refuses,V_hit_burns,A_decide_contra,V_heard_AIDS,weight,stratum,Prin1,Agency_index,Noweight_Agency_index,NW_Agency_index_scale
10060069504,606,621,India,Jammu & Kashmir,Rural,,,,2,4,1,1,1,,,,,,,,0.361047,Jammu & Kashmir_Rural,,,2.4765105477,73.103949766
10060075405,607,621,India,Jammu & Kashmir,Rural,,,,2,3,1,0,1,,,,,,,,0.342752,Jammu & Kashmir_Rural,,,-0.171916499,65.888242966
10060098702,609,621,India,Jammu & Kashmir,Rural,3,3,3,2,5,1,1,2,1,1,1,1,1,0,1,0.379623,Jammu & Kashmir_Rural,0.9951669074,92.919239811,7.7303733654,87.418232539
10060130503,613,621,India,Jammu & Kashmir,Rural,,,,2,5,0,0,2,,,,,,,,0.339239,Jammu & Kashmir_Rural,,,1.1289077241,69.432371623
10060131905,613,621,India,Jammu & Kashmir,Rural,,,,2,4,1,0,2,,,,,,,,0.339239,Jammu & Kashmir_Rural,,,1.7642221757,71.163301993
10060133704,613,621,India,Jammu & Kashmir,Rural,,,,2,4,1,0,1,,,,,,,,0.339239,Jammu & Kashmir_Rural,,,0.5580995427,67.877190226
10060146104,614,622,India,Jammu & Kashmir,Rural,,,,2,4,0,1,1,1,1,1,1,1,,0,0.341308,Jammu & Kashmir_Rural,,,0.2198666013,66.955665981
10060192402,619,623,India,Jammu & Kashmir,Rural,,,,0,2,0,0,0,,,,,,,,0.347788,Jammu & Kashmir_Rural,,,-5.454531059,51.495625341
10060202402,620,61,India,Jammu & Kashmir,Urban,,,,2,5,0,1,1,1,0,1,1,1,,1,0.240836,Jammu & Kashmir_Urban,,,1.3473681123,70.027572503
10060206503,620,61,India,Jammu & Kashmir,Urban,,,,2,4,0,0,2,1,1,1,1,1,,0,0.240836,Jammu & Kashmir_Urban,,,-0.492421771,65.015018209
10060218402,621,621,India,Jammu & Kashmir,Rural,1,1,1,2,3,0,1,1,1,0,0,0,1,1,1,0.341934,Jammu & Kashmir_Rural,-2.491142659,26.308206698,-9.549806799,40.337942507
10060225203,622,622,India,Jammu & Kashmir,Rural,,,,3,3,2,0,2,,,,,,,,0.350307,Jammu & Kashmir_Rural,,,3.3901093228,75.593072847
10060273902,627,621,India,Jammu & Kashmir,Rural,,,,0,2,0,0,2,,,,,,0,,0.367582,Jammu & Kashmir_Rural,,,-3.316762574,57.32002991
10060279002,627,621,India,Jammu & Kashmir,Rural,3,3,3,2,4,1,0,2,0,0,0,1,1,0,0,0.367582,Jammu & Kashmir_Rural,-1.059962363,53.652995304,-6.416133266,48.875715689
10060286704,628,622,India,Jammu & Kashmir,Rural,1,1,1,1,2,0,0,0,1,1,1,1,1,,1,0.375369,Jammu & Kashmir_Rural,,,-8.921892832,42.048710068
10060288402,628,622,India,Jammu & Kashmir,Rural,3,3,3,1,1,0,0,0,0,0,0,0,0,,0,0.375369,Jammu & Kashmir_Rural,,,-20.16194722,11.424896225
10060305502,630,621,India,Jammu & Kashmir,Rural,,,,2,3,1,1,1,,,,,,,,0.349239,Jammu & Kashmir_Rural,,,1.7464945057,71.115002506
10060307905,630,621,India,Jammu & Kashmir,Rural,,,,3,4,1,2,1,,,,,,,,0.349239,Jammu & Kashmir_Rural,,,5.3854942483,81.029549789
10060308002,630,621,India,Jammu & Kashmir,Rural,,,,2,3,0,0,1,,,,,,,,0.349239,Jammu & Kashmir_Rural,,,-1.537246993,62.168365336
10060310702,631,621,India,Jammu & Kashmir,Rural,,,,1,1,0,0,0,,,,,,0,,0.34538,Jammu & Kashmir_Rural,,,-5.468451187,51.4576996
10060313302,631,621,India,Jammu & Kashmir,Rural,,,,2,5,0,2,2,,,,,,0,,0.34538,Jammu & Kashmir_Rural,,,4.6912529533,79.138071737
10060316504,631,621,India,Jammu & Kashmir,Rural,,,,3,5,2,0,2,,,,,,,,0.34538,Jammu & Kashmir_Rural,,,4.8501414069,79.570967367
10060344404,634,623,India,Jammu & Kashmir,Rural,,,,2,3,0,0,2,,,,,,,,0.354021,Jammu & Kashmir_Rural,,,-0.33112436,65.454477104
10060354803,635,623,India,Jammu & Kashmir,Rural,,,,3,4,2,2,2,,,,,,,,0.367483,Jammu & Kashmir_Rural,,,7.956947375,88.035539186
10060364702,636,623,India,Jammu & Kashmir,Rural,,,,0,3,0,2,2,,,,,,0,,0.356532,Jammu & Kashmir_Rural,,,1.2500754781,69.762496249
10060375002,637,621,India,Jammu & Kashmir,Rural,,,,0,1,0,0,0,,,,,,0,,0.365999,Jammu & Kashmir_Rural,,,-6.459023882,48.758859116
10060377704,637,621,India,Jammu & Kashmir,Rural,,,,1,1,0,0,0,,,,,,,,0.365999,Jammu & Kashmir_Rural,,,-5.193974406,52.205518565
10060389802,638,623,India,Jammu & Kashmir,Rural,3,3,3,1,1,0,2,2,1,1,1,0,1,0,0,0.348421,Jammu & Kashmir_Rural,-0.51379227,64.088372149,-2.353660418,59.944026211
10060411803,641,623,India,Jammu & Kashmir,Rural,,,,0,5,1,0,2,,,,,,,,0.352182,Jammu & Kashmir_Rural,,,0.5130928267,67.754568284
10060415102,641,623,India,Jammu & Kashmir,Rural,,,,2,5,0,0,1,,,,,,0,,0.352182,Jammu & Kashmir_Rural,,,-0.35169169,65.398440891
10060420502,642,622,India,Jammu & Kashmir,Rural,,,,0,1,0,0,0,,,,,,0,,0.349591,Jammu & Kashmir_Rural,,,-6.459023882,48.758859116
10060423404,642,622,India,Jammu & Kashmir,Rural,,,,1,1,0,0,0,,,,,,0,,0.349591,Jammu & Kashmir_Rural,,,-5.468451187,51.4576996
10070015603,701,71,India,Jammu & Kashmir,Urban,1,1,1,3,5,0,0,2,1,1,1,1,1,,1,0.535912,Jammu & Kashmir_Urban,,,-2.338454049,59.98545635
10070031202,703,722,India,Jammu & Kashmir,Rural,,,,2,4,2,2,1,,,,,,0,,0.347705,Jammu & Kashmir_Rural,,,5.4857752656,81.302767969
10070036405,703,722,India,Jammu & Kashmir,Rural,,,,2,5,2,0,2,,,,,,,,0.347705,Jammu & Kashmir_Rural,,,3.8595687114,76.872126883
10070056204,705,722,India,Jammu & Kashmir,Rural,,,,2,5,2,2,2,,,,,,,,0.315671,Jammu & Kashmir_Rural,,,7.6963907215,87.325645962
10070058902,705,722,India,Jammu & Kashmir,Rural,,,,0,4,0,0,0,,,,,,0,,0.315671,Jammu & Kashmir_Rural,,,-4.268975756,54.725700895
10070065003,706,721,India,Jammu & Kashmir,Rural,,,,2,5,0,0,2,,,,,,,,0.418328,Jammu & Kashmir_Rural,,,1.1289077241,69.432371623
10070069802,706,721,India,Jammu & Kashmir,Rural,,,,3,4,2,0,2,,,,,,,,0.418328,Jammu & Kashmir_Rural,,,4.1201253649,77.582020107
10070074601,707,721,India,Jammu & Kashmir,Rural,,,,2,4,1,1,1,,,,,,,,0.314304,Jammu & Kashmir_Rural,,,2.4765105477,73.103949766
10070080802,708,722,India,Jammu & Kashmir,Rural,,,,0,2,0,0,0,,,,,,0,,0.329524,Jammu & Kashmir_Rural,,,-5.72900784,50.747806376
10070089302,708,722,India,Jammu & Kashmir,Rural,,,,2,2,0,0,2,,,,,,1,,0.329524,Jammu & Kashmir_Rural,,,2.5813952111,73.389710697
10070111204,711,722,India,Jammu & Kashmir,Rural,,,,2,5,0,0,2,,,,,,,,0.318138,Jammu & Kashmir_Rural,,,1.1289077241,69.432371623
10070113004,711,722,India,Jammu & Kashmir,Rural,,,,2,4,0,0,2,,,,,,,,0.318138,Jammu & Kashmir_Rural,,,0.398891682,67.443424363
10070123704,712,722,India,Jammu & Kashmir,Rural,,,,3,5,1,1,1,,,,,,0,,0.319451,Jammu & Kashmir_Rural,,,3.9226225044,77.043918544
10070126502,712,722,India,Jammu & Kashmir,Rural,,,,2,4,2,0,2,,,,,,0,,0.319451,Jammu & Kashmir_Rural,,,2.8550758885,74.135360658
10070138302,713,721,India,Jammu & Kashmir,Rural,,,,2,2,0,0,0,,,,,,,,0.313299,Jammu & Kashmir_Rural,,,-3.473385668,56.89330631
10070143104,714,722,India,Jammu & Kashmir,Rural,,,,2,4,0,0,2,,,,,,,,0.314453,Jammu & Kashmir_Rural,,,0.398891682,67.443424363
10070143303,714,722,India,Jammu & Kashmir,Rural,,,,2,4,0,0,2,,,,,,,,0.314453,Jammu & Kashmir_Rural,,,0.398891682,67.443424363
10070161304,716,722,India,Jammu & Kashmir,Rural,,,,2,4,0,0,2,,,,,,,,0.325195,Jammu & Kashmir_Rural,,,0.398891682,67.443424363
10070164004,716,722,India,Jammu & Kashmir,Rural,,,,2,4,0,0,2,,,,,,,,0.325195,Jammu & Kashmir_Rural,,,0.398891682,67.443424363
10070188005,718,723,India,Jammu & Kashmir,Rural,,,,2,5,2,2,2,,,,,,,,0.336615,Jammu & Kashmir_Rural,,,7.6963907215,87.325645962
10070196105,719,723,India,Jammu & Kashmir,Rural,,,,2,5,1,0,2,,,,,,,,0.338483,Jammu & Kashmir_Rural,,,2.4942382177,73.152249253
10070203803,720,71,India,Jammu & Kashmir,Urban,,,,2,4,1,2,2,,,,,,,,0.446749,Jammu & Kashmir_Urban,,,5.6010441858,81.616821072
10070246802,724,723,India,Jammu & Kashmir,Rural,,,,1,4,0,0,2,,,,,,,,0.321718,Jammu & Kashmir_Rural,,,-0.591681014,64.744583879
10070246804,724,723,India,Jammu & Kashmir,Rural,,,,2,4,0,0,2,,,,,,,,0.321718,Jammu & Kashmir_Rural,,,0.398891682,67.443424363
10070250404,725,723,India,Jammu & Kashmir,Rural,,,,2,5,2,1,2,,,,,,0,,0.334467,Jammu & Kashmir_Rural,,,5.5035029356,81.351067457
10070256803,725,723,India,Jammu & Kashmir,Rural,,,,2,4,2,1,1,,,,,,,,0.334467,Jammu & Kashmir_Rural,,,3.8418410414,76.823827395
10070273802,727,721,India,Jammu & Kashmir,Rural,,,,2,3,0,0,2,,,,,,,,0.322625,Jammu & Kashmir_Rural,,,-0.33112436,65.454477104
10070278305,727,721,India,Jammu & Kashmir,Rural,,,,2,2,0,0,2,,,,,,,,0.322625,Jammu & Kashmir_Rural,,,-1.061140402,63.465529844
10070299702,729,721,India,Jammu & Kashmir,Rural,,,,2,3,2,2,2,,,,,,0,,0.284915,Jammu & Kashmir_Rural,,,5.9618818565,82.599932477
10070305502,730,721,India,Jammu & Kashmir,Rural,,,,2,4,1,0,1,,,,,,0,,0.316974,Jammu & Kashmir_Rural,,,0.2836227618,67.129371261
10070320902,732,722,India,Jammu & Kashmir,Rural,,,,2,5,0,0,2,,,,,,,,0.311924,Jammu & Kashmir_Rural,,,1.1289077241,69.432371623
10070326509,732,722,India,Jammu & Kashmir,Rural,,,,2,4,0,0,2,,,,,,0,,0.311924,Jammu & Kashmir_Rural,,,0.1244149011,66.695605398
10070327804,732,722,India,Jammu & Kashmir,Rural,,,,2,5,0,0,2,,,,,,,,0.311924,Jammu & Kashmir_Rural,,,1.1289077241,69.432371623
10070331703,733,722,India,Jammu & Kashmir,Rural,,,,3,4,0,0,2,,,,,,,,0.458061,Jammu & Kashmir_Rural,,,1.3894643776,70.142264848
10070331704,733,722,India,Jammu & Kashmir,Rural,,,,3,4,0,0,0,,,,,,,,0.458061,Jammu & Kashmir_Rural,,,-1.022780888,63.570041314
10070332403,733,722,India,Jammu & Kashmir,Rural,,,,2,3,1,0,2,,,,,,,,0.458061,Jammu & Kashmir_Rural,,,1.0342061336,69.174354733
10070335302,733,722,India,Jammu & Kashmir,Rural,,,,2,3,0,0,2,,,,,,0,,0.458061,Jammu & Kashmir_Rural,,,-0.605601141,64.706658138
10070335902,733,722,India,Jammu & Kashmir,Rural,,,,2,5,0,0,1,,,,,,0,,0.458061,Jammu & Kashmir_Rural,,,-0.35169169,65.398440891
10070336402,733,722,India,Jammu & Kashmir,Rural,,,,2,4,0,0,2,,,,,,0,,0.458061,Jammu & Kashmir_Rural,,,0.1244149011,66.695605398
10070346402,734,723,India,Jammu & Kashmir,Rural,,,,2,3,0,0,2,,,,,,,,0.380889,Jammu & Kashmir_Rural,,,-0.33112436,65.454477104
10070368902,736,71,India,Jammu & Kashmir,Urban,,,,2,5,2,1,2,,,,,,1,,0.43203,Jammu & Kashmir_Urban,,,9.4205153297,92.023067275
10070372102,737,721,India,Jammu & Kashmir,Rural,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,0.350917,Jammu & Kashmir_Rural,-1.839913758,38.750885437,-9.097492925,41.570283152
10070374504,737,721,India,Jammu & Kashmir,Rural,,,,2,2,0,0,0,,,,,,,,0.350917,Jammu & Kashmir_Rural,,,-3.473385668,56.89330631
10070377504,737,721,India,Jammu & Kashmir,Rural,,,,2,2,0,0,0,,,,,,,,0.350917,Jammu & Kashmir_Rural,,,-3.473385668,56.89330631
10070393002,739,723,India,Jammu & Kashmir,Rural,,,,1,5,0,0,1,,,,,,0,,0.366207,Jammu & Kashmir_Rural,,,-1.342264385,62.699600407
10070393004,739,723,India,Jammu & Kashmir,Rural,,,,2,5,0,0,2,,,,,,,,0.366207,Jammu & Kashmir_Rural,,,1.1289077241,69.432371623
10070393505,739,723,India,Jammu & Kashmir,Rural,,,,2,5,0,0,2,,,,,,,,0.366207,Jammu & Kashmir_Rural,,,1.1289077241,69.432371623
10070397605,739,723,India,Jammu & Kashmir,Rural,,,,2,5,1,0,2,,,,,,,,0.366207,Jammu & Kashmir_Rural,,,2.4942382177,73.152249253
10070412103,741,723,India,Jammu & Kashmir,Rural,,,,3,4,1,1,1,,,,,,,,0.343727,Jammu & Kashmir_Rural,,,3.4670832433,75.80279025
10070412202,741,723,India,Jammu & Kashmir,Rural,1,1,1,2,5,1,1,1,1,1,1,1,1,0,1,0.343727,Jammu & Kashmir_Rural,-0.025626965,73.415482863,-1.52588466,62.199322303
10070413402,741,723,India,Jammu & Kashmir,Rural,1,1,1,2,4,1,1,1,1,1,1,1,1,0,1,0.343727,Jammu & Kashmir_Rural,-0.134219021,71.340673124,-2.255900702,60.210375043
10070423405,742,722,India,Jammu & Kashmir,Rural,,,,2,2,0,0,2,,,,,,,,0.342198,Jammu & Kashmir_Rural,,,-1.061140402,63.465529844
10080010102,801,81,India,Jammu & Kashmir,Urban,,,,2,4,2,2,2,,,,,,0,,0.593459,Jammu & Kashmir_Urban,,,6.6918978985,84.588879737
10080014404,801,81,India,Jammu & Kashmir,Urban,,,,2,5,2,2,2,,,,,,0,,0.593459,Jammu & Kashmir_Urban,,,7.4219139406,86.577826996
10080015606,801,81,India,Jammu & Kashmir,Urban,,,,2,4,2,0,0,,,,,,,,0.593459,Jammu & Kashmir_Urban,,,0.7173074034,68.310956089
10080015610,801,81,India,Jammu & Kashmir,Urban,,,,2,4,2,0,0,,,,,,,,0.593459,Jammu & Kashmir_Urban,,,0.7173074034,68.310956089
10080023905,802,821,India,Jammu & Kashmir,Rural,,,,2,4,1,0,1,1,,1,,0,,1,0.458719,Jammu & Kashmir_Rural,,,-1.405868946,62.526308164
10080024809,802,821,India,Jammu & Kashmir,Rural,,,,3,5,2,2,2,,,,,,,,0.458719,Jammu & Kashmir_Rural,,,8.686963417,90.024486446
10080028402,802,821,India,Jammu & Kashmir,Rural,3,3,3,3,4,0,0,1,1,1,1,1,1,,1,0.458719,Jammu & Kashmir_Rural,,,3.775542668,76.643195792
10080033602,803,822,India,Jammu & Kashmir,Rural,,,,0,1,0,2,1,,,,,,0,,0.420843,Jammu & Kashmir_Rural,,,-1.416079239,62.498489962
10080040406,804,822,India,Jammu & Kashmir,Rural,,,,3,4,1,1,2,1,1,1,1,1,,1,0.351927,Jammu & Kashmir_Rural,,,6.922603448,85.21744287
10080049604,804,822,India,Jammu & Kashmir,Rural,3,3,3,0,2,0,0,0,1,0,1,1,1,0,1,0.351927,Jammu & Kashmir_Rural,-0.666745839,61.165970947,-4.880032472,53.060861342
10080054604,805,822,India,Jammu & Kashmir,Rural,,,,2,3,0,2,2,,,,,,0,,0.489284,Jammu & Kashmir_Rural,,,3.2312208692,75.160177217
10080064303,806,821,India,Jammu & Kashmir,Rural,,,,3,3,2,0,2,,,,,,,,0.3937,Jammu & Kashmir_Rural,,,3.3901093228,75.593072847
10080066603,806,821,India,Jammu & Kashmir,Rural,,,,2,3,1,1,2,,,,,,,,0.3937,Jammu & Kashmir_Rural,,,2.9526171387,74.401114273
10080071602,807,821,India,Jammu & Kashmir,Rural,,,,0,2,0,0,0,,,,,,1,,0.406009,Jammu & Kashmir_Rural,,,-1.811995446,61.419806194
10080073003,807,821,India,Jammu & Kashmir,Rural,,,,2,4,0,1,1,,,,,,,,0.406009,Jammu & Kashmir_Rural,,,1.1111800541,69.384072136
10080075803,807,821,India,Jammu & Kashmir,Rural,,,,2,3,1,1,1,,,,,,,,0.406009,Jammu & Kashmir_Rural,,,1.7464945057,71.115002506
10080091004,809,821,India,Jammu & Kashmir,Rural,,,,2,5,0,0,1,,,,,,0,,0.403063,Jammu & Kashmir_Rural,,,-0.35169169,65.398440891
10080094002,809,821,India,Jammu & Kashmir,Rural,,,,0,3,0,1,1,,,,,,0,,0.403063,Jammu & Kashmir_Rural,,,-1.87445816,61.249624942
10080096604,809,821,India,Jammu & Kashmir,Rural,,,,3,3,2,2,2,,,,,,,,0.403063,Jammu & Kashmir_Rural,,,7.2269313329,86.046591926
10080101402,810,823,India,Jammu & Kashmir,Rural,,,,0,1,0,0,0,,,,,,,,0.428411,Jammu & Kashmir_Rural,,,-6.184547101,49.506678081
10080105702,810,823,India,Jammu & Kashmir,Rural,,,,1,2,0,1,1,,,,,,,,0.428411,Jammu & Kashmir_Rural,,,-1.339424726,62.707337132
10080107802,810,823,India,Jammu & Kashmir,Rural,,,,0,2,0,1,2,,,,,,0,,0.428411,Jammu & Kashmir_Rural,,,-1.398351569,62.546789449
10080121103,812,822,India,Jammu & Kashmir,Rural,,,,2,3,0,0,2,,,,,,,,0.403429,Jammu & Kashmir_Rural,,,-0.33112436,65.454477104
10080123102,812,822,India,Jammu & Kashmir,Rural,3,3,3,3,4,0,0,0,1,1,1,1,1,,1,0.403429,Jammu & Kashmir_Rural,,,2.5694200351,73.357084025
10080123705,812,822,India,Jammu & Kashmir,Rural,,,,2,3,0,0,0,,,,,,,,0.403429,Jammu & Kashmir_Rural,,,-2.743369626,58.882253569
10080131904,813,821,India,Jammu & Kashmir,Rural,,,,0,2,0,1,0,,,,,,0,,0.441819,Jammu & Kashmir_Rural,,,-3.810596835,55.974565915
10080139903,813,821,India,Jammu & Kashmir,Rural,3,3,1,2,3,0,2,0,1,0,1,1,1,,1,0.441819,Jammu & Kashmir_Rural,,,-0.775568585,64.243577518
10080146405,814,822,India,Jammu & Kashmir,Rural,,,,0,5,0,0,0,,,,,,,,0.414837,Jammu & Kashmir_Rural,,,-3.264482933,57.462467121
10080148904,814,822,India,Jammu & Kashmir,Rural,,,,2,3,0,0,0,,,,,,,,0.414837,Jammu & Kashmir_Rural,,,-2.743369626,58.882253569
10080159004,815,81,India,Jammu & Kashmir,Urban,,,,2,4,1,0,1,,,,,,,,0.417577,Jammu & Kashmir_Urban,,,0.5580995427,67.877190226
10080161309,816,822,India,Jammu & Kashmir,Rural,,,,3,5,2,2,2,,,,,,,,0.44726,Jammu & Kashmir_Rural,,,8.686963417,90.024486446
10080169404,816,822,India,Jammu & Kashmir,Rural,,,,0,3,0,1,2,,,,,,,,0.44726,Jammu & Kashmir_Rural,,,-0.393858746,65.283555674
10080195409,819,823,India,Jammu & Kashmir,Rural,,,,2,4,0,0,0,,,,,,,,0.354878,Jammu & Kashmir_Rural,,,-2.013353584,60.871200829
10080199802,819,823,India,Jammu & Kashmir,Rural,,,,2,2,0,0,0,,,,,,,,0.354878,Jammu & Kashmir_Rural,,,-3.473385668,56.89330631
10080203803,820,81,India,Jammu & Kashmir,Urban,,,,3,4,2,1,2,,,,,,,,0.481686,Jammu & Kashmir_Urban,,,6.0385363699,82.808779647
10080210202,821,821,India,Jammu & Kashmir,Rural,,,,2,4,1,1,0,,,,,,0,,0.362604,Jammu & Kashmir_Rural,,,0.9959111339,69.070019033
10080235202,823,823,India,Jammu & Kashmir,Rural,,,,2,2,1,1,1,,,,,,,,0.426429,Jammu & Kashmir_Rural,,,1.0164784636,69.126055246
10080237904,823,823,India,Jammu & Kashmir,Rural,,,,3,4,0,0,0,1,1,1,1,1,,1,0.426429,Jammu & Kashmir_Rural,,,1.2266166833,69.698582166
10080246805,824,823,India,Jammu & Kashmir,Rural,,,,2,4,2,1,1,,,,,,,,0.523515,Jammu & Kashmir_Rural,,,3.8418410414,76.823827395
10080251304,825,81,India,Jammu & Kashmir,Urban,,,,0,3,0,0,0,,,,,,,,0.400301,Jammu & Kashmir_Urban,,,-4.724515017,53.484572601
10080253502,825,81,India,Jammu & Kashmir,Urban,,,,2,4,0,0,0,,,,,,,,0.400301,Jammu & Kashmir_Urban,,,-2.013353584,60.871200829
10080259404,825,81,India,Jammu & Kashmir,Urban,,,,2,4,2,1,2,,,,,,,,0.400301,Jammu & Kashmir_Urban,,,5.0479636744,80.109939162
10080265202,826,81,India,Jammu & Kashmir,Urban,,,,2,5,2,2,2,,,,,,,,0.501805,Jammu & Kashmir_Urban,,,7.6963907215,87.325645962
10080274604,827,821,India,Jammu & Kashmir,Rural,,,,2,2,0,0,2,,,,,,,,0.354341,Jammu & Kashmir_Rural,,,-1.061140402,63.465529844
10080285206,828,823,India,Jammu & Kashmir,Rural,3,3,3,2,3,0,2,2,1,1,1,1,1,0,1,0.491775,Jammu & Kashmir_Rural,0.6886944438,87.063636047,6.8234217926,84.947219929
10080286305,828,823,India,Jammu & Kashmir,Rural,,,,2,4,1,2,2,1,1,1,1,1,,1,0.491775,Jammu & Kashmir_Rural,,,7.8504417575,87.745361925
10080287904,828,823,India,Jammu & Kashmir,Rural,,,,0,2,0,1,2,,,,,,0,,0.491775,Jammu & Kashmir_Rural,,,-1.398351569,62.546789449
10080302002,830,821,India,Jammu & Kashmir,Rural,,,,0,2,0,2,1,,,,,,,,0.374494,Jammu & Kashmir_Rural,,,-0.411586416,65.235256187
10080320905,832,822,India,Jammu & Kashmir,Rural,,,,2,4,0,0,2,,,,,,,,0.430169,Jammu & Kashmir_Rural,,,0.398891682,67.443424363
10080336004,833,822,India,Jammu & Kashmir,Rural,,,,0,4,0,1,0,,,,,,,,0.434462,Jammu & Kashmir_Rural,,,-2.07608797,60.7002794
10080338603,833,822,India,Jammu & Kashmir,Rural,,,,2,3,0,0,2,,,,,,,,0.434462,Jammu & Kashmir_Rural,,,-0.33112436,65.454477104
10080354802,835,81,India,Jammu & Kashmir,Urban,,,,0,3,0,1,0,,,,,,,,0.42588,Jammu & Kashmir_Urban,,,-2.806104012,58.71133214
10080362703,836,81,India,Jammu & Kashmir,Urban,,,,2,5,0,0,2,0,0,0,1,1,,1,0.620692,Jammu & Kashmir_Urban,,,-4.979063264,52.791049433
10080367402,836,81,India,Jammu & Kashmir,Urban,,,,2,5,0,0,2,,,,,,,,0.620692,Jammu & Kashmir_Urban,,,1.1289077241,69.432371623
10080368904,836,81,India,Jammu & Kashmir,Urban,,,,3,5,1,1,1,,,,,,0,,0.620692,Jammu & Kashmir_Urban,,,3.9226225044,77.043918544
10080388302,838,823,India,Jammu & Kashmir,Rural,3,3,3,2,3,0,1,1,1,1,1,1,1,0,1,0.408074,Jammu & Kashmir_Rural,0.4600273477,82.694617399,3.6988881546,76.434348622
10080389802,838,823,India,Jammu & Kashmir,Rural,3,3,3,1,4,0,1,0,1,1,1,1,1,,1,0.408074,Jammu & Kashmir_Rural,,,2.506685649,73.186162596
10080393705,839,823,India,Jammu & Kashmir,Rural,,,,3,2,2,2,2,,,,,,,,0.470446,Jammu & Kashmir_Rural,,,6.4969152909,84.057644667
10080418203,841,823,India,Jammu & Kashmir,Rural,,,,0,4,0,2,0,,,,,,,,0.40069,Jammu & Kashmir_Rural,,,-0.157676965,65.92703894
10080423404,842,823,India,Jammu & Kashmir,Rural,,,,3,5,1,2,2,,,,,,,,0.40825,Jammu & Kashmir_Rural,,,7.3216329234,86.304608816
10080425902,842,823,India,Jammu & Kashmir,Rural,,,,0,3,0,1,0,,,,,,0,,0.40825,Jammu & Kashmir_Rural,,,-3.080580793,57.963513175
10090013702,901,91,India,Jammu & Kashmir,Urban,,,,2,4,0,1,2,,,,,,0,,0.17362,Jammu & Kashmir_Urban,,,2.0428259062,71.922364938
10090018205,901,91,India,Jammu & Kashmir,Urban,,,,2,3,1,0,2,,,,,,,,0.17362,Jammu & Kashmir_Urban,,,1.0342061336,69.174354733
10090025403,902,921,India,Jammu & Kashmir,Rural,,,,2,3,0,0,2,,,,,,,,0.129619,Jammu & Kashmir_Rural,,,-0.33112436,65.454477104
10090027102,902,921,India,Jammu & Kashmir,Rural,,,,0,1,0,2,2,,,,,,,,0.129619,Jammu & Kashmir_Rural,,,0.0645201749,66.532420694
10090033604,903,922,India,Jammu & Kashmir,Rural,,,,3,4,2,1,1,,,,,,,,0.221797,Jammu & Kashmir_Rural,,,4.8324137369,79.52266788
10090041502,904,922,India,Jammu & Kashmir,Rural,,,,0,4,0,0,2,,,,,,0,,0.194736,Jammu & Kashmir_Rural,,,-1.85673049,61.297924429
10090054602,905,922,India,Jammu & Kashmir,Rural,,,,0,2,0,0,0,,,,,,0,,0.172238,Jammu & Kashmir_Rural,,,-5.72900784,50.747806376
10090058205,905,922,India,Jammu & Kashmir,Rural,,,,2,3,0,0,0,,,,,,,,0.172238,Jammu & Kashmir_Rural,,,-2.743369626,58.882253569
10090068602,906,921,India,Jammu & Kashmir,Rural,,,,0,3,0,0,0,,,,,,,,0.163341,Jammu & Kashmir_Rural,,,-4.724515017,53.484572601
10090069502,906,921,India,Jammu & Kashmir,Rural,,,,2,2,0,0,0,,,,,,0,,0.163341,Jammu & Kashmir_Rural,,,-3.747862449,56.145487344
10090071603,907,921,India,Jammu & Kashmir,Rural,,,,3,1,0,0,1,,,,,,,,0.139693,Jammu & Kashmir_Rural,,,-2.006706382,60.889311301
10090078803,907,921,India,Jammu & Kashmir,Rural,,,,3,2,0,0,2,,,,,,,,0.139693,Jammu & Kashmir_Rural,,,-0.070567707,66.164370328
10090083202,908,922,India,Jammu & Kashmir,Rural,,,,0,2,0,0,0,,,,,,,,0.171983,Jammu & Kashmir_Rural,,,-5.454531059,51.495625341
10090084402,908,922,India,Jammu & Kashmir,Rural,,,,0,2,0,0,0,,,,,,,,0.171983,Jammu & Kashmir_Rural,,,-5.454531059,51.495625341
10090096602,909,921,India,Jammu & Kashmir,Rural,,,,0,2,0,0,0,,,,,,,,0.163622,Jammu & Kashmir_Rural,,,-5.454531059,51.495625341
10090100704,910,923,India,Jammu & Kashmir,Rural,3,3,3,2,4,0,1,1,1,1,1,1,1,,1,0.133288,Jammu & Kashmir_Rural,,,4.7033809776,79.171114847
10090113002,911,922,India,Jammu & Kashmir,Rural,,,,0,2,0,0,1,,,,,,,,0.184846,Jammu & Kashmir_Rural,,,-4.248408426,54.781737108
10090118303,911,922,India,Jammu & Kashmir,Rural,,,,2,3,0,2,0,,,,,,,,0.184846,Jammu & Kashmir_Rural,,,1.0934523841,69.335772648
10090127302,912,922,India,Jammu & Kashmir,Rural,,,,2,2,1,0,0,,,,,,,,0.170659,Jammu & Kashmir_Rural,,,-2.108055174,60.613183939
10090155003,915,91,India,Jammu & Kashmir,Urban,,,,2,4,1,1,2,,,,,,0,,0.178479,Jammu & Kashmir_Urban,,,3.4081563998,75.642242567
